1054	Minior	f	1	Rock	Flying	100	60	60	120	100	60	Shields Down	Shields Down
1055	Minior	f	1	Rock	Flying	100	60	60	120	100	60	Shields Down	Shields Down
1056	Minior	f	1	Rock	Flying	100	60	60	120	100	60	Shields Down	Shields Down
1057	Minior	f	1	Rock	Flying	100	60	60	120	100	60	Shields Down	Shields Down
1058	Mimikyu	f	1	Ghost	Fairy	100	60	60	120	100	60	Disguise	Disguise
1059	Mimikyu	f	1	Ghost	Fairy	100	60	60	120	100	60	Disguise	Disguise
1060	Mimikyu	f	1	Ghost	Fairy	100	60	60	120	100	60	Disguise	Disguise
1061	Kommo-o	f	1	Dragon	Fighting	110	125	75	85	100	105	Bulletproof	Soundproof
1062	Magearna	f	1	Steel	Fairy	95	115	80	65	130	115	Soul-Heart	Soul-Heart
805	Charizard	f	1	Fire	Dragon	130	111	100	100	130	85	Tough Claws	
806	Charizard	f	1	Fire	Flying	104	78	100	100	159	115	Drought	
\.


